Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
33332,中华人民共和国,7,7,47,1,2,0.0064%,
36607,党的二十大精神,7,7,65,,1,0.0032%,
38787,是一种怎么样的,7,7,19,2,4,0.0128%,
39114,社会主义现代化,7,7,13,2,3,0.0096%,
40655,中国共产党成立,7,7,42,1,2,0.0064%,
41519,我为群众办实事,7,7,66,,128,0.4095%,
41537,非物质文化遗产,7,7,67,,210,0.6719%,
41554,习近平总书记在,7,7,68,,1,0.0032%,
41787,中国人民解放军,7,7,69,,125,0.3999%,
42304,的重要组成部分,7,7,70,,71,0.2272%,
43226,加入中国共产党,7,7,60,1,2,0.0064%,
43730,我们会第一时间,7,7,17,1,2,0.0064%,
44265,文字与图片资源,7,7,2,2,3,0.0096%,
44433,来源标注错误或,7,7,38,1,2,0.0064%,
45420,▁我们来审视一下,8,7,71,,88,0.2815%,
45846,新时代文明实践,7,7,72,,108,0.3455%,
45851,似乎是一种巧合,7,7,73,,10,0.0320%,
45854,不可避免的事实,7,7,8,1,2,0.0064%,
46089,▁不发生又会如何,8,7,74,,531,1.6989%,
46388,为核心的党中央,7,7,11,1,2,0.0064%,
46603,并不是完全重要,7,7,28,1,3,0.0096%,
46625,慎重的考虑考虑,7,7,7,2,3,0.0096%,
46726,就必须慎重考虑,7,7,43,1,2,0.0064%,
46858,在每个日日夜夜,7,7,9,1,2,0.0064%,
47040,市场监督管理局,7,7,75,,468,1.4973%,
47268,面对这种问题时,7,7,56,1,2,0.0064%,
47563,中共中央政治局,7,7,76,,167,0.5343%,
48698,澳門特別行政區,7,7,77,,240,0.7679%,
49209,经济技术开发区,7,7,78,,260,0.8318%,
49848,住房和城乡建设,7,7,79,,121,0.3871%,
49849,党的十八大以来,7,7,80,,57,0.1824%,
51134,全国人大常委会,7,7,81,,43,0.1376%,
51551,▁这是不可避免的,8,7,82,,23,0.0736%,
51559,▁从这个角度来看,8,7,83,,219,0.7007%,
51601,本科及以上学历,7,7,84,,71,0.2272%,
51850,完全是免费订阅,7,7,85,,34,0.1088%,
51930,广西壮族自治区,7,7,86,,127,0.4063%,
52414,中国社会科学院,7,7,87,,110,0.3519%,
33428,股份有限公司,6,6,59,1,2,0.0064%,
33524,习近平总书记,6,6,48,1,3,0.0096%,
34493,党史学习教育,6,6,88,,255,0.8158%,
35800,微信公众平台,6,6,89,,55,0.1760%,
35831,科技有限公司,6,6,90,,1,0.0032%,
36389,集团有限公司,6,6,91,,91,0.2911%,
36396,人民代表大会,6,6,18,1,2,0.0064%,
36771,疫情防控工作,6,6,92,,648,2.0732%,
37112,经济社会发展,6,6,93,,151,0.4831%,
37160,有限责任公司,6,6,94,,130,0.4159%,
38783,值得一提的是,6,6,95,,104,0.3327%,
39356,内容及图片均,6,6,16,2,3,0.0096%,
39462,最高人民法院,6,6,96,,248,0.7934%,
39856,为群众办实事,6,6,66,1,2,0.0064%,
39877,新冠肺炎疫情,6,6,97,,50,0.1600%,
41030,职业技术学院,6,6,98,,222,0.7103%,
41233,思考这个问题,6,6,9,2,2,0.0064%,
41627,新型冠状病毒,6,6,99,,141,0.4511%,
41665,全面从严治党,6,6,100,,38,0.1216%,
41757,重要讲话精神,6,6,101,,41,0.1312%,
41990,深入学习贯彻,6,6,102,,55,0.1760%,
42241,无症状感染者,6,6,103,,271,0.8670%,
42379,管理有限公司,6,6,104,,1,0.0032%,
42811,工作领导小组,6,6,105,,127,0.4063%,
42835,值得注意的是,6,6,106,,21,0.0672%,
43492,基础设施建设,6,6,107,,61,0.1952%,
43651,解决这个问题,6,6,30,1,2,0.0064%,
43923,传递更多信息,6,6,3,3,4,0.0128%,
44179,中级人民法院,6,6,108,,61,0.1952%,
44214,中国人民大学,6,6,109,,32,0.1024%,
44354,内蒙古自治区,6,6,110,,45,0.1440%,
44473,高质量发展的,6,6,111,,100,0.3199%,
44649,带着这些问题,6,6,112,,143,0.4575%,
44683,文物保护单位,6,6,113,,202,0.6463%,
45063,应该如何实现,6,6,50,1,2,0.0064%,
45165,经过上述讨论,6,6,114,,79,0.2528%,
45324,工业和信息化,6,6,115,,14,0.0448%,
45368,出现了的事实,6,6,4,2,3,0.0096%,
45395,需要如何做到,6,6,52,1,2,0.0064%,
45435,又会如何产生,6,6,116,,10,0.0320%,
45452,不说非常重大,6,6,53,1,2,0.0064%,
45546,不妨可以这样,6,6,33,2,3,0.0096%,
45679,深入贯彻落实,6,6,117,,56,0.1792%,
45681,发生了会如何,6,6,118,,10,0.0320%,
45682,角度看待问题,6,6,119,,29,0.0928%,
45687,发生又会如何,6,6,74,1,2,0.0064%,
45715,▁我们就不得不,7,6,4,3,2,0.0064%,
45809,从一个更大的,6,6,22,1,2,0.0064%,
45828,这似乎是一种,6,6,8,2,2,0.0064%,
45829,▁又会如何产生,7,6,120,,1,0.0032%,
46088,▁发生了会如何,7,6,121,,1,0.0032%,
46133,安全生产工作,6,6,122,,134,0.4287%,
46168,主题党日活动,6,6,123,,242,0.7743%,
46400,中国共产党的,6,6,124,,3,0.0096%,
46419,志愿服务活动,6,6,125,,122,0.3903%,
46477,优化营商环境,6,6,126,,224,0.7167%,
46490,市人大常委会,6,6,127,,1,0.0032%,
46538,一个非常尴尬,6,6,6,2,3,0.0096%,
46600,以习近平同志,6,6,11,2,2,0.0064%,
46675,困难的抉择下,6,6,46,1,2,0.0064%,
46709,优秀传统文化,6,6,128,,70,0.2240%,
46877,以下有期徒刑,6,6,129,,127,0.4063%,
46934,党的十九届六,6,6,26,1,2,0.0064%,
47035,▁本人思来想去,7,6,130,,71,0.2272%,
47145,道路交通安全,6,6,131,,256,0.8190%,
47151,发展有限公司,6,6,132,,1,0.0032%,
47256,自然科学基金,6,6,64,1,2,0.0064%,
47406,委员会副主任,6,6,133,,49,0.1568%,
47440,高新技术企业,6,6,134,,67,0.2144%,
47989,中国人民银行,6,6,135,,21,0.0672%,
48211,粤港澳大湾区,6,6,136,,42,0.1344%,
48647,行政主管部门,6,6,137,,74,0.2368%,
48694,来说意义重大,6,6,15,2,3,0.0096%,
48842,坚定理想信念,6,6,138,,73,0.2336%,
49008,传承红色基因,6,6,139,,134,0.4287%,
49406,领导班子成员,6,6,140,,204,0.6527%,
49478,▁带着这些问题,7,6,141,,1,0.0032%,
49514,生态环境保护,6,6,142,,39,0.1248%,
49573,在这种情况下,6,6,143,,51,0.1632%,
49618,队伍教育整顿,6,6,144,,95,0.3039%,
49764,党风廉政建设,6,6,145,,81,0.2592%,
49939,广大党员干部,6,6,146,,62,0.1984%,
49955,▁就我个人来说,7,6,147,,8,0.0256%,
50050,这样您就可以,6,6,35,2,3,0.0096%,
50063,政府工作报告,6,6,148,,149,0.4767%,
50246,先锋模范作用,6,6,149,,223,0.7135%,
50609,上海交通大学,6,6,150,,80,0.2560%,
50695,富有哲理的话,6,6,32,1,2,0.0064%,
50778,认真贯彻落实,6,6,151,,97,0.3103%,
50838,乡村振兴战略,6,6,152,,129,0.4127%,
51031,具有重要意义,6,6,153,,43,0.1376%,
51083,学习宣传贯彻,6,6,154,,38,0.1216%,
51149,国务院办公厅,6,6,155,,27,0.0864%,
51303,在日常生活中,6,6,156,,53,0.1696%,
51511,服务有限公司,6,6,157,,1,0.0032%,
51697,工作会议精神,6,6,158,,68,0.2176%,
51755,▁经过上述讨论,7,6,159,,1,0.0032%,
51869,生态文明建设,6,6,160,,3,0.0096%,
51880,需要注意的是,6,6,161,,7,0.0224%,
52144,哲学社会科学,6,6,162,,4,0.0128%,
52312,工程有限公司,6,6,163,,82,0.2623%,
52389,北京师范大学,6,6,164,,142,0.4543%,
52619,每天都有分享,6,6,165,,146,0.4671%,
52871,退役军人事务,6,6,166,,41,0.1312%,
53052,投资有限公司,6,6,167,,41,0.1312%,
53074,民族团结进步,6,6,168,,205,0.6559%,
53323,五中全会精神,6,6,169,,44,0.1408%,
53451,在一定程度上,6,6,170,,22,0.0704%,
53656,疫情防控措施,6,6,171,,19,0.0608%,
53667,很长一段时间,6,6,172,,255,0.8158%,
53674,普通高等学校,6,6,173,,174,0.5567%,
53729,脱贫攻坚成果,6,6,174,,56,0.1792%,
53750,在这个过程中,6,6,175,,17,0.0544%,
54220,▁我们一般认为,7,6,176,,45,0.1440%,
32907,中国共产党,5,5,42,2,6,0.0192%,
33279,人民共和国,5,5,47,2,3,0.0096%,
33729,高质量发展,5,5,111,1,2,0.0064%,
34123,党的二十大,5,5,23,2,4,0.0128%,
34768,马克思主义,5,5,177,,86,0.2751%,
34963,微信公众号,5,5,178,,27,0.0864%,
35099,人大常委会,5,5,81,1,3,0.0096%,
36465,问题的关键,5,5,27,2,7,0.0224%,
36818,人民检察院,5,5,179,,54,0.1728%,
37219,党委副书记,5,5,180,,10,0.0320%,
38170,不可避免的,5,5,8,3,6,0.0192%,
38311,新能源汽车,5,5,181,,97,0.3103%,
38377,中国科学院,5,5,182,,1,0.0032%,
38411,非常重要的,5,5,49,1,3,0.0096%,
38508,委员会委员,5,5,183,,1,0.0032%,
38551,党支部书记,5,5,184,,45,0.1440%,
38750,日常生活中,5,5,156,1,2,0.0064%,
38946,似乎是一种,5,5,8,4,4,0.0128%,
38951,越来越多的,5,5,185,,65,0.2080%,
39053,可持续发展,5,5,186,,57,0.1824%,
39188,不得不面对,5,5,6,3,5,0.0160%,
39328,硕士研究生,5,5,187,,153,0.4895%,
39410,属于自己的,5,5,188,,195,0.6239%,
39708,及以上学历,5,5,84,1,2,0.0064%,
39720,进一步加强,5,5,189,,98,0.3135%,
39807,更重要的是,5,5,190,,6,0.0192%,
39928,市人民政府,5,5,191,,10,0.0320%,
39999,常务委员会,5,5,18,2,2,0.0064%,
40081,全面从严治,5,5,100,1,2,0.0064%,
40195,中全会精神,5,5,26,2,3,0.0096%,
40204,犯罪嫌疑人,5,5,192,,46,0.1472%,
40568,党的十九届,5,5,26,3,3,0.0096%,
40642,一定程度上,5,5,170,1,2,0.0064%,
40651,相关负责人,5,5,193,,49,0.1568%,
40932,之间的关系,5,5,194,,84,0.2687%,
41054,各种各样的,5,5,195,,65,0.2080%,
41109,重点实验室,5,5,196,,61,0.1952%,
41130,新中国成立,5,5,197,,3,0.0096%,
41239,律师事务所,5,5,198,,118,0.3775%,
41274,存在的问题,5,5,199,,3,0.0096%,
41312,让我们一起,5,5,200,,138,0.4415%,
41360,业有限公司,5,5,201,,1,0.0032%,
41452,最重要的是,5,5,202,,6,0.0192%,
41465,监督管理局,5,5,75,1,2,0.0064%,
41547,进一步提升,5,5,203,,43,0.1376%,
41944,党的十九大,5,5,204,,3,0.0096%,
42297,进一步提高,5,5,205,,8,0.0256%,
42367,以实际行动,5,5,206,,64,0.2048%,
42403,的工作人员,5,5,207,,26,0.0832%,
42548,习近平同志,5,5,11,3,3,0.0096%,
42588,中央电视台,5,5,208,,90,0.2879%,
42707,核心价值观,5,5,39,1,2,0.0064%,
42774,办公室主任,5,5,209,,3,0.0096%,
42919,新闻发布会,5,5,210,,64,0.2048%,
43074,委员会主任,5,5,211,,1,0.0032%,
43162,特別行政區,5,5,77,1,2,0.0064%,
43199,基层党组织,5,5,212,,77,0.2464%,
43237,博士生导师,5,5,213,,37,0.1184%,
43364,用实际行动,5,5,214,,1,0.0032%,
43478,市委副书记,5,5,215,,5,0.0160%,
43511,前所未有的,5,5,216,,145,0.4639%,
43525,和社会保障,5,5,41,1,2,0.0064%,
43548,工作的通知,5,5,217,,13,0.0416%,
43822,来自于网络,5,5,2,3,2,0.0064%,
43936,我们都知道,5,5,218,,27,0.0864%,
44059,文化和旅游,5,5,219,,64,0.2048%,
44087,大家都知道,5,5,220,,26,0.0832%,
44246,侵犯了您的,5,5,37,1,2,0.0064%,
44295,并同时向您,5,5,36,1,2,0.0064%,
44336,党的十八大,5,5,80,1,2,0.0064%,
44431,街道办事处,5,5,221,,76,0.2432%,
44532,总结的来说,5,5,222,,11,0.0352%,
44597,专业委员会,5,5,223,,71,0.2272%,
44611,国家和地区,5,5,224,,188,0.6015%,
44734,主要负责人,5,5,225,,22,0.0704%,
44736,很大程度上,5,5,226,,6,0.0192%,
44742,因何而发生,5,5,227,,5,0.0160%,
44744,具有良好的,5,5,228,,178,0.5695%,
44898,发展改革委,5,5,229,,70,0.2240%,
44987,来审视一下,5,5,71,1,2,0.0064%,
45014,即使是这样,5,5,230,,53,0.1696%,
45179,但如果我们,5,5,22,2,2,0.0064%,
45333,我个人来说,5,5,147,1,2,0.0064%,
45564,中央政治局,5,5,76,1,2,0.0064%,
45618,需要如何写,5,5,231,,27,0.0864%,
45620,并不是完全,5,5,28,2,4,0.0128%,
45629,首席执行官,5,5,232,,122,0.3903%,
45697,亿元人民币,5,5,233,,83,0.2655%,
45757,自然保护区,5,5,234,,3,0.0096%,
45997,每个人都有,5,5,235,,1,0.0032%,
46084,企事业单位,5,5,236,,12,0.0384%,
46134,变得越来越,5,5,237,,48,0.1536%,
46166,证券交易所,5,5,238,,83,0.2655%,
46214,对我的意义,5,5,239,,21,0.0672%,
46339,住房公积金,5,5,240,,43,0.1376%,
46495,月参加工作,5,5,241,,47,0.1504%,
46532,房地产开发,5,5,242,,12,0.0384%,
46624,困难的抉择,5,5,46,2,3,0.0096%,
46653,数字化转型,5,5,243,,59,0.1888%,
46698,一起来看看,5,5,244,,21,0.0672%,
46708,只要有意义,5,5,245,,68,0.2176%,
46735,也是经过了,5,5,24,2,3,0.0096%,
46844,法定代表人,5,5,246,,5,0.0160%,
46865,习近平主席,5,5,247,,9,0.0288%,
47012,▁我们都必须,6,5,7,3,2,0.0064%,
47041,博士研究生,5,5,248,,1,0.0032%,
47090,▁只要有意义,6,5,249,,1,0.0032%,
47110,是什么意思,5,5,250,,84,0.2687%,
47111,解决问题的,5,5,251,,3,0.0096%,
47234,传统文化的,5,5,252,,9,0.0288%,
47345,哈萨克斯坦,5,5,253,,107,0.3423%,
47415,中医药大学,5,5,254,,79,0.2528%,
47439,科学与技术,5,5,255,,4,0.0128%,
47460,进一步增强,5,5,256,,46,0.1472%,
47526,的生活方式,5,5,257,,185,0.5919%,
47545,对这个世界,5,5,5,3,3,0.0096%,
47862,经济开发区,5,5,258,,1,0.0032%,
47871,市场监管局,5,5,259,,9,0.0288%,
47876,高校毕业生,5,5,260,,29,0.0928%,
47937,在不经意间,5,5,44,1,2,0.0064%,
47960,进一步完善,5,5,261,,21,0.0672%,
48049,工程院院士,5,5,262,,5,0.0160%,
48074,民主生活会,5,5,263,,8,0.0256%,
48244,人民出版社,5,5,264,,31,0.0992%,
48291,也是有一定,5,5,5,4,4,0.0128%,
48300,总建筑面积,5,5,265,,36,0.1152%,
48330,新发展理念,5,5,266,,8,0.0256%,
48447,人民为中心,5,5,267,,28,0.0896%,
48520,特别行政区,5,5,268,,47,0.1504%,
48526,具有一定的,5,5,269,,3,0.0096%,
48575,应届毕业生,5,5,270,,3,0.0096%,
48594,一定要注意,5,5,271,,3,0.0096%,
48646,重要的作用,5,5,272,,3,0.0096%,
48663,移动互联网,5,5,273,,101,0.3231%,
48710,在此基础上,5,5,274,,8,0.0256%,
48935,征求意见稿,5,5,275,,129,0.4127%,
48959,国际电影节,5,5,276,,132,0.4223%,
49040,事实对本人,5,5,15,3,3,0.0096%,
49064,新华社记者,5,5,277,,13,0.0416%,
49087,县人民政府,5,5,278,,39,0.1248%,
49100,现实生活中,5,5,279,,6,0.0192%,
49166,我们的生活,5,5,280,,19,0.0608%,
49167,随着时间的,5,5,281,,34,0.1088%,
49340,人民群众的,5,5,282,,5,0.0160%,
49347,自己的生活,5,5,283,,1,0.0032%,
49353,自己的孩子,5,5,284,,53,0.1696%,
49430,人民大会堂,5,5,285,,18,0.0576%,
49544,党代会精神,5,5,286,,6,0.0192%,
49565,命运共同体,5,5,287,,209,0.6687%,
49572,委员会主席,5,5,288,,1,0.0032%,
49601,一般情况下,5,5,289,,1,0.0032%,
49700,坚实的基础,5,5,290,,15,0.0480%,
49813,的一个重要,5,5,291,,39,0.1248%,
49824,美好生活的,5,5,292,,94,0.3007%,
49852,工作的重要,5,5,293,,1,0.0032%,
49859,意见和建议,5,5,294,,9,0.0288%,
49881,疫情防控和,5,5,295,,1,0.0032%,
49934,融媒体中心,5,5,296,,48,0.1536%,
49975,突如其来的,5,5,297,,22,0.0704%,
50036,可再生能源,5,5,298,,46,0.1472%,
50075,请您先点击,5,5,61,1,2,0.0064%,
50120,集团董事长,5,5,299,,16,0.0512%,
50276,阅读本文前,5,5,300,,29,0.0928%,
50483,适合自己的,5,5,301,,31,0.0992%,
50576,曾经提到过,5,5,302,,34,0.1088%,
50631,符合条件的,5,5,303,,111,0.3551%,
50647,▁总结的来说,6,5,304,,1,0.0032%,
50656,广播电视台,5,5,305,,28,0.0896%,
50694,工业互联网,5,5,306,,1,0.0032%,
50713,自己的力量,5,5,307,,8,0.0256%,
50849,的主要原因,5,5,308,,70,0.2240%,
50914,养成良好的,5,5,309,,36,0.1152%,
50915,采访时表示,5,5,310,,43,0.1376%,
50990,糖尿病患者,5,5,311,,47,0.1504%,
51138,到底是什么,5,5,312,,1,0.0032%,
51139,县委副书记,5,5,313,,5,0.0160%,
51199,单位和个人,5,5,314,,5,0.0160%,
51265,美术家协会,5,5,315,,42,0.1344%,
51270,自己的人生,5,5,316,,38,0.1216%,
51271,请放心关注,5,5,317,,12,0.0384%,
51280,中华民族的,5,5,318,,6,0.0192%,
51313,比上年增长,5,5,319,,285,0.9118%,
51372,自己的想法,5,5,320,,6,0.0192%,
51498,必不可少的,5,5,321,,54,0.1728%,
51540,以优异成绩,5,5,322,,43,0.1376%,
51686,高风险地区,5,5,323,,28,0.0896%,
51844,党组副书记,5,5,324,,1,0.0032%,
52011,中西医结合,5,5,325,,17,0.0544%,
52077,为客户提供,5,5,326,,111,0.3551%,
52090,喜迎二十大,5,5,327,,34,0.1088%,
52104,发展中国家,5,5,328,,5,0.0160%,
52120,根据自己的,5,5,329,,63,0.2016%,
52138,党总支书记,5,5,330,,6,0.0192%,
52258,▁我们都知道,6,5,331,,1,0.0032%,
52364,科学与工程,5,5,332,,1,0.0032%,
52407,并不意味着,5,5,333,,32,0.1024%,
52442,科学研究院,5,5,334,,8,0.0256%,
52605,到目前为止,5,5,335,,35,0.1120%,
52606,故宫博物院,5,5,336,,40,0.1280%,
52688,进行了深入,5,5,337,,20,0.0640%,
52708,独一无二的,5,5,338,,24,0.0768%,
52747,国家发改委,5,5,339,,6,0.0192%,
52750,经济发展的,5,5,340,,3,0.0096%,
52756,情节严重的,5,5,341,,9,0.0288%,
52764,核心竞争力,5,5,342,,48,0.1536%,
52788,和社会发展,5,5,343,,1,0.0032%,
52820,关于进一步,5,5,344,,1,0.0032%,
52916,是一个非常,5,5,345,,9,0.0288%,
53017,为人民服务,5,5,346,,6,0.0192%,
53066,具有较强的,5,5,347,,44,0.1408%,
53185,妇幼保健院,5,5,348,,58,0.1856%,
53212,碳水化合物,5,5,349,,117,0.3743%,
53318,都有自己的,5,5,350,,3,0.0096%,
53352,含有丰富的,5,5,351,,40,0.1280%,
53353,国务院关于,5,5,352,,1,0.0032%,
53365,研究所所长,5,5,353,,5,0.0160%,
53416,主要是因为,5,5,354,,32,0.1024%,
53469,房地产市场,5,5,355,,1,0.0032%,
53502,这样一句话,5,5,356,,11,0.0352%,
53509,生物多样性,5,5,357,,111,0.3551%,
53626,优异的成绩,5,5,358,,5,0.0160%,
53688,自己的努力,5,5,359,,18,0.0576%,
53728,不错的选择,5,5,360,,58,0.1856%,
53749,心血管疾病,5,5,361,,58,0.1856%,
53869,高层次人才,5,5,362,,113,0.3615%,
53928,印度尼西亚,5,5,363,,75,0.2400%,
53969,丰富多彩的,5,5,364,,25,0.0800%,
53977,是怎么回事,5,5,365,,64,0.2048%,
54047,不同程度的,5,5,366,,19,0.0608%,
54201,各级党组织,5,5,367,,3,0.0096%,
54207,思想和行动,5,5,368,,5,0.0160%,
54280,政协副主席,5,5,369,,8,0.0256%,
54318,工作委员会,5,5,370,,1,0.0032%,
54359,是什么样的,5,5,371,,6,0.0192%,
54360,等相关专业,5,5,372,,5,0.0160%,
54464,自己的情绪,5,5,373,,23,0.0736%,
54482,新发展格局,5,5,374,,57,0.1824%,
54528,包括但不限,5,5,375,,61,0.1952%,
31830,有限公司,4,4,59,2,11,0.0352%,
32418,疫情防控,4,4,92,1,4,0.0128%,
32439,社会主义,4,4,1,4,9,0.0288%,
32881,工作人员,4,4,207,1,2,0.0064%,
32968,人民政府,4,4,191,1,3,0.0096%,
33387,安全生产,4,4,122,1,2,0.0064%,
33493,人民法院,4,4,96,1,3,0.0096%,
33759,中华民族,4,4,29,2,4,0.0128%,
33785,中国特色,4,4,1,5,5,0.0160%,
33802,中国人民,4,4,69,1,4,0.0128%,
33803,的情况下,4,4,376,,3,0.0096%,
33879,乡村振兴,4,4,152,1,2,0.0064%,
34018,贯彻落实,4,4,117,1,3,0.0096%,
34028,这个问题,4,4,9,3,5,0.0160%,
34055,学习教育,4,4,88,1,2,0.0064%,
34108,代表大会,4,4,18,3,3,0.0096%,
34344,另一方面,4,4,377,,43,0.1376%,
34364,党委书记,4,4,378,,8,0.0256%,
34429,基础设施,4,4,107,1,2,0.0064%,
34433,同比增长,4,4,379,,4,0.0128%,
34468,充分发挥,4,4,380,,49,0.1568%,
34480,人民群众,4,4,282,1,2,0.0064%,
34482,经济发展,4,4,340,1,2,0.0064%,
34489,第一时间,4,4,17,2,3,0.0096%,
34519,师范大学,4,4,164,1,2,0.0064%,
34560,生态环境,4,4,142,1,2,0.0064%,
34595,核酸检测,4,4,381,,38,0.1216%,
34599,服务中心,4,4,382,,1,0.0032%,
34626,中共中央,4,4,76,2,2,0.0064%,
34631,志愿服务,4,4,125,1,2,0.0064%,
34637,研究中心,4,4,383,,3,0.0096%,
34644,新冠肺炎,4,4,97,1,2,0.0064%,
34681,的过程中,4,4,384,,3,0.0096%,
34705,党员干部,4,4,146,1,2,0.0064%,
