Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
34189,实现美好理想和远大目标的征途上,15,15,24,1,2,0.0028%,
55678,新型冠状病毒感染的肺炎确诊病例,15,15,41,,1,0.0014%,
57860,新型冠状病毒感染的肺炎疫情防控,15,15,25,1,3,0.0042%,
74749,加胡椒粉和骄傲善举和积分卡技术,15,15,4,2,3,0.0042%,
74780,和建设局下班就恢复结合实际家和,15,15,7,2,3,0.0042%,
75702,统筹推进疫情防控和经济社会发展,15,15,42,,1006,1.4100%,
79074,累计收到港澳台地区通报确诊病例,15,15,43,,1383,1.9384%,
79270,未开放时绛紫色的花苞象小家碧玉,15,15,44,,579,0.8115%,
85034,论坛邓州论邓州论坛邓州论坛邓州,15,15,32,1,2,0.0028%,
32014,这些看来都是生活中再平常不过,14,14,26,1,2,0.0028%,
33298,请在后台留言联系我们进行删除,14,14,45,,946,1.3259%,
35262,就会被碰头甚而被碰得头破血流,14,14,46,,711,0.9966%,
37544,中华人民共和国道路交通安全法,14,14,47,,1529,2.1431%,
38211,这样您就可以继续免费收到最新,14,14,28,1,2,0.0028%,
38350,哪还有低着头走进去换来的那种,14,14,36,1,2,0.0028%,
38615,到了谁家里都得低着头才能进去,14,14,48,,231,0.3238%,
38741,最后说了谢谢你有多少句我爱你,14,14,49,,243,0.3406%,
60022,应对新型冠状病毒感染肺炎疫情,14,14,50,,207,0.2901%,
61443,中华人民共和国治安管理处罚法,14,14,51,,687,0.9629%,
69760,喜欢小编为你精心编辑的文章吗,14,14,52,,469,0.6574%,
72500,在以习近平同志为核心的党中央,14,14,53,,466,0.6532%,
76642,与我们共享昙花开放的美好时光,14,14,54,,216,0.3027%,
85489,新型冠状病毒肺炎疫情防控工作,14,14,55,,9,0.0126%,
89181,应对新冠肺炎疫情工作领导小组,14,14,56,,354,0.4962%,
89515,本平台将更正来源及作者或依据,14,14,19,1,2,0.0028%,
17613,新时代中国特色社会主义思想,13,13,14,4,5,0.0070%,
30014,新型冠状病毒感染的肺炎疫情,13,13,25,2,4,0.0056%,
32732,遇到了一个个美丽自然的石洞,13,13,57,,529,0.7415%,
35332,奇特的造型充满了神秘和诱惑,13,13,58,,350,0.4906%,
37107,以习近平同志为核心的党中央,13,13,53,1,2,0.0028%,
37548,分享给身边的朋友一起关注吧,13,13,59,,498,0.6980%,
38362,假如堂叔到我家进门时不低头,13,13,60,,287,0.4023%,
39242,高高的堂叔到我家串门的时候,13,13,61,,552,0.7737%,
40863,赞同其观点和对其真实性负责,13,13,21,1,2,0.0028%,
45387,全面建设社会主义现代化国家,13,13,37,1,2,0.0028%,
53974,人民群众生命安全和身体健康,13,13,62,,786,1.1017%,
61071,不符合食品安全国家标准规定,13,13,63,,978,1.3708%,
74718,发反反复复飞放不下就带回家,13,13,10,1,2,0.0028%,
74719,服务法师事实上事实上事实上,13,13,10,2,2,0.0028%,
74897,哈酒圣诞节后视镜爱护动物和,13,13,5,2,2,0.0028%,
75561,赏昙花能让人变得清明与宁静,13,13,64,,413,0.5789%,
83648,中华人民共和国传染病防治法,13,13,65,,28,0.0392%,
91756,长按识别二维码了解房屋详情,13,13,66,,951,1.3329%,
15915,唯有人和人之间的感情例外,12,12,13,2,3,0.0042%,
17957,这样您就可以继续免费收到,12,12,28,2,4,0.0056%,
19631,是出于传递更多信息之目的,12,12,33,1,2,0.0028%,
19782,詹飘飘詹飘飘詹飘飘詹飘飘,12,12,11,1,2,0.0028%,
22399,让人心痛的话欢迎各位朋友,12,12,2,3,4,0.0056%,
33439,请您先点击上面的蓝色字体,12,12,67,,320,0.4485%,
35078,习近平同志为核心的党中央,12,12,53,2,3,0.0042%,
35313,这就是需要我们低头的时候,12,12,68,,190,0.2663%,
37659,你是一个太重感情的女人吗,12,12,69,,546,0.7653%,
41521,灵异吧灵异吧灵异吧灵异吧,12,12,12,1,2,0.0028%,
42182,我们将在第一时间删除内容,12,12,70,,777,1.0891%,
44024,新型冠状病毒肺炎确诊病例,12,12,71,,1,0.0014%,
46989,新型冠状病毒感染肺炎疫情,12,12,50,1,2,0.0028%,
53383,本文内容及图片均来源网络,12,12,72,,81,0.1135%,
53511,转载目的在于传递更多信息,12,12,73,,21,0.0294%,
54247,现实生活中的小事也是这样,12,12,74,,393,0.5508%,
56537,提供任何明示或暗示的保证,12,12,22,1,2,0.0028%,
59119,习近平总书记重要讲话精神,12,12,75,,560,0.7849%,
67231,事业单位公开招聘工作人员,12,12,76,,1309,1.8347%,
72277,尚在医学观察的密切接触者,12,12,77,,1282,1.7969%,
74748,放假时间繁花似锦胡椒粉和,12,12,4,3,3,0.0042%,
74779,健身房就撒娇背景下长时间,12,12,9,2,2,0.0028%,
75195,微信关注定兴生活圈微信号,12,12,78,,130,0.1822%,
75591,版权归原作者及原出处所有,12,12,79,,590,0.8270%,
76065,也不过是三万六千五百多天,12,12,80,,1107,1.5516%,
77259,治理体系和治理能力现代化,12,12,81,,95,0.1332%,
79258,它有着别的花所不及的气度,12,12,82,,297,0.4163%,
83657,解除医学观察的密切接触者,12,12,83,,12,0.0168%,
87184,点击下方空白区域查看答案,12,12,84,,515,0.7218%,
88135,应对新型冠状病毒肺炎疫情,12,12,85,,1,0.0014%,
89807,拥有对此声明的最终解释权,12,12,86,,261,0.3658%,
91573,尽量避免乘坐公共交通工具,12,12,87,,404,0.5663%,
9576,新型冠状病毒感染的肺炎,11,11,25,3,6,0.0084%,
16558,新时代中国特色社会主义,11,11,14,5,6,0.0084%,
19280,长按上方二维码识别关注,11,11,88,,18,0.0252%,
22403,回家感谢你们的鼎力支持,11,11,2,4,4,0.0056%,
22751,我们会第一时间予以删除,11,11,89,,35,0.0491%,
29432,请立即后台留言通知我们,11,11,90,,255,0.3574%,
31769,遇到了一个个美丽自然的,11,11,57,1,2,0.0028%,
32085,人民代表大会常务委员会,11,11,91,,206,0.2887%,
33399,和新疆生产建设兵团报告,11,11,30,1,2,0.0028%,
34152,才能跨过这道关键的门槛,11,11,92,,103,0.1444%,
34677,疫情防控和经济社会发展,11,11,42,1,2,0.0028%,
37971,说着就低着头迈进了门槛,11,11,93,,42,0.0589%,
38166,往往我母亲就会接上一句,11,11,94,,234,0.3280%,
39173,全面建设社会主义现代化,11,11,37,2,3,0.0042%,
43013,具有中华人民共和国国籍,11,11,95,,44,0.0617%,
44395,党的十九届五中全会精神,11,11,96,,268,0.3756%,
45600,如有侵权请联系我们删除,11,11,97,,60,0.0841%,
47235,新冠肺炎疫情防控指挥部,11,11,98,,4,0.0056%,
55187,坚决打赢疫情防控阻击战,11,11,99,,435,0.6097%,
57403,不符合食品安全国家标准,11,11,63,1,2,0.0028%,
67944,接受纪律审查和监察调查,11,11,100,,602,0.8438%,
71412,你们是小编前进的动力哦,11,11,101,,54,0.0757%,
71682,公务员录用体检通用标准,11,11,102,,631,0.8844%,
74717,和交话费接电话就是不行,11,11,15,2,3,0.0042%,
74789,杀菌和送积分换届时将会,11,11,20,1,2,0.0028%,
74896,东方红届时将会找机会撒,11,11,5,3,3,0.0042%,
76847,践行社会主义核心价值观,11,11,103,,263,0.3686%,
77042,不对所包含内容的准确性,11,11,104,,177,0.2481%,
78696,一点一点地展现它的秀色,11,11,105,,87,0.1219%,
79048,港澳台地区通报确诊病例,11,11,43,1,2,0.0028%,
79523,如果你想追一个女孩的话,11,11,18,1,2,0.0028%,
81315,诊断为新冠肺炎确诊病例,11,11,106,,81,0.1135%,
82254,中国共产党纪律处分条例,11,11,107,,185,0.2593%,
89833,学历证书电子注册备案表,11,11,108,,728,1.0204%,
90042,市人力资源和社会保障局,11,11,109,,146,0.2046%,
90781,本平台将注明来源及作者,11,11,110,,16,0.0224%,
91535,突如其来的新冠肺炎疫情,11,11,111,,63,0.0883%,
23462,人力资源和社会保障局,10,10,109,1,2,0.0028%,
24466,新型冠状病毒感染肺炎,10,10,50,2,3,0.0042%,
25508,新冠肺炎疫情防控工作,10,10,112,,1,0.0014%,
32255,著作权属归原创者所有,10,10,113,,223,0.3126%,
32987,新型冠状病毒肺炎疫情,10,10,55,1,3,0.0042%,
34188,有时需要我们低头弯腰,10,10,114,,70,0.0981%,
34190,有时需要我们昂首阔步,10,10,115,,212,0.2971%,
35252,奇特的造型充满了神秘,10,10,58,1,2,0.0028%,
37210,我都会在这里陪伴着你,10,10,116,,160,0.2243%,
38439,城市网邓州城市网邓州,10,10,16,1,2,0.0028%,
38646,堂叔到我家串门的时候,10,10,61,1,2,0.0028%,
39178,我们将在第一时间删除,10,10,70,1,2,0.0028%,
39841,观点和对其真实性负责,10,10,21,2,3,0.0042%,
44750,微信公众号微信公众号,10,10,17,1,2,0.0028%,
46129,实现中华民族伟大复兴,10,10,117,,115,0.1612%,
49676,现将有关事项公告如下,10,10,118,,208,0.2915%,
50064,人力资源和社会保障厅,10,10,119,,42,0.0589%,
51896,累计追踪到密切接触者,10,10,120,,21,0.0294%,
52643,境外输入无症状感染者,10,10,121,,780,1.0933%,
61751,人民群众生命财产安全,10,10,122,,95,0.1332%,
67182,公安机关交通管理部门,10,10,123,,105,0.1472%,
68101,巩固拓展脱贫攻坚成果,10,10,124,,571,0.8003%,
69051,如果喜欢就关注订阅吧,10,10,125,,91,0.1275%,
69557,了解本地更多精彩资讯,10,10,126,,72,0.1009%,
71902,疫情防控工作领导小组,10,10,127,,1,0.0014%,
72676,决胜全面建成小康社会,10,10,128,,68,0.0953%,
72984,人力资源和社会保障部,10,10,129,,1,0.0014%,
73428,国家市场监督管理总局,10,10,130,,336,0.4709%,
73822,新冠肺炎疫情发生以来,10,10,131,,72,0.1009%,
73989,中央纪委国家监委网站,10,10,132,,95,0.1332%,
74220,绿水青山就是金山银山,10,10,133,,796,1.1157%,
74267,重大突发公共卫生事件,10,10,134,,295,0.4135%,
74747,加胡椒粉和骄傲善举和,10,10,4,4,4,0.0056%,
74767,骄傲和武汉分手机话费,10,10,31,1,2,0.0028%,
75555,能让人变得清明与宁静,10,10,64,1,2,0.0028%,
75627,零售价格绿色科技管理,10,10,135,,485,0.6798%,
76072,有一付对联说得有意思,10,10,136,,147,0.2060%,
76284,闭谢的姿势也刚烈异常,10,10,137,,201,0.2817%,
77969,这样您就可以免费收到,10,10,138,,8,0.0112%,
78701,用一位作家朋友说的话,10,10,139,,43,0.0603%,
79264,紫色的花苞象小家碧玉,10,10,44,1,2,0.0028%,
80968,违反中央八项规定精神,10,10,140,,117,0.1640%,
82728,国家级非物质文化遗产,10,10,141,,486,0.6812%,
83978,邓州论坛邓州论坛邓州,10,10,32,2,3,0.0042%,
84191,事业单位公开招聘人员,10,10,142,,1,0.0014%,
84250,全日制本科及以上学历,10,10,143,,567,0.7947%,
84310,当日新增治愈出院病例,10,10,144,,416,0.5831%,
84584,案件正在进一步侦办中,10,10,145,,232,0.3252%,
84871,学习贯彻习近平总书记,10,10,146,,157,0.2201%,
85397,得阿耨多罗三藐三菩提,10,10,147,,148,0.2074%,
87672,党史学习教育动员大会,10,10,148,,572,0.8017%,
88939,对此声明的最终解释权,10,10,86,1,2,0.0028%,
89358,更正来源及作者或依据,10,10,19,2,3,0.0042%,
90060,城乡居民基本医疗保险,10,10,149,,371,0.5200%,
90280,中国特色农产品优势区,10,10,150,,235,0.3294%,
90403,新增新冠肺炎确诊病例,10,10,151,,1,0.0014%,
90422,核酸检测结果均为阴性,10,10,152,,208,0.2915%,
90593,并不承担其他任何责任,10,10,153,,425,0.5957%,
14477,如有侵权请联系删除,9,9,154,,11,0.0154%,
15593,人力资源和社会保障,9,9,109,2,5,0.0070%,
15914,和人之间的感情例外,9,9,13,3,4,0.0056%,
18358,侵犯了您的合法权益,9,9,23,2,3,0.0042%,
18952,传递更多信息之目的,9,9,33,2,3,0.0042%,
23074,并同时向您表示歉意,9,9,155,,204,0.2859%,
23217,本文部分文字与图片,9,9,34,1,2,0.0028%,
26152,庆祝中国共产党成立,9,9,156,,66,0.0925%,
28584,生命安全和身体健康,9,9,62,1,2,0.0028%,
29126,长按识别下方二维码,9,9,157,,8,0.0112%,
29414,和新疆生产建设兵团,9,9,30,2,3,0.0042%,
31177,党的十九届五中全会,9,9,96,1,2,0.0028%,
32923,记得前些年我到石林,9,9,158,,574,0.8045%,
33202,去探寻石洞里的风景,9,9,159,,86,0.1205%,
35268,假如进洞口时不低头,9,9,160,,194,0.2719%,
37079,社会主义核心价值观,9,9,103,1,2,0.0028%,
37906,说着就低着头迈进了,9,9,93,1,2,0.0028%,
38339,哪还有低着头走进去,9,9,36,2,3,0.0042%,
38412,总会引来一阵阵笑声,9,9,161,,115,0.1612%,
38445,纪律审查和监察调查,9,9,100,1,2,0.0028%,
38510,都得低着头才能进去,9,9,48,1,2,0.0028%,
38581,国务院联防联控机制,9,9,162,,38,0.0533%,
38940,传播更多资讯之目的,9,9,29,1,2,0.0028%,
40843,打赢疫情防控阻击战,9,9,99,1,2,0.0028%,
41084,中华人民共和国刑法,9,9,163,,41,0.0575%,
41417,工作领导小组办公室,9,9,164,,85,0.1191%,
42386,中华人民共和国国籍,9,9,95,1,2,0.0028%,
50987,如有侵权请联系我们,9,9,97,1,2,0.0028%,
51277,房地产开发有限公司,9,9,165,,420,0.5887%,
52462,人力资源社会保障部,9,9,166,,3,0.0042%,
52858,我都认真当成了喜欢,9,9,167,,153,0.2144%,
53324,提供任何明示或暗示,9,9,22,2,3,0.0042%,
55183,所包含内容的准确性,9,9,104,1,2,0.0028%,
56358,中小学教师资格考试,9,9,168,,517,0.7246%,
59524,人正在接受医学观察,9,9,169,,10,0.0140%,
60435,如有侵权请及时联系,9,9,170,,51,0.0715%,
61024,身体健康和生命安全,9,9,171,,6,0.0084%,
61082,垃圾分类卡积分绿卡,9,9,172,,136,0.1906%,
61656,治理体系和治理能力,9,9,81,1,2,0.0028%,
65237,第七次全国人口普查,9,9,173,,286,0.4009%,
65267,国民经济和社会发展,9,9,174,,11,0.0154%,
68190,经济社会高质量发展,9,9,175,,45,0.0631%,
70888,高新技术产业开发区,9,9,176,,50,0.0701%,
71331,点击空白处查看答案,9,9,177,,6,0.0084%,
71629,小编都会虚心接受的,9,9,178,,49,0.0687%,
72644,中华人民共和国宪法,9,9,179,,10,0.0140%,
74631,事实上事实上事实上,9,9,10,3,3,0.0042%,
74728,基本圣诞节氨甲环酸,9,9,8,3,2,0.0028%,
74777,和建设局下班就恢复,9,9,7,3,4,0.0056%,
74778,放寒暑假的户外护肤,9,9,7,4,3,0.0042%,
74788,粉红色就像你这么说,9,9,9,3,3,0.0042%,
75381,国家卫生健康委员会,9,9,180,,20,0.0280%,
75551,如果地球与宇宙相比,9,9,181,,231,0.3238%,
75643,看了就立刻就立刻就,9,9,182,,72,0.1009%,
75688,九分裤垃圾疯狂垃圾,9,9,183,,56,0.0785%,
76174,行深般若波罗蜜多时,9,9,184,,262,0.3672%,
78048,从玛拉沁信息网开始,9,9,185,,386,0.5410%,
78331,中央军委主席习近平,9,9,186,,136,0.1906%,
78691,一点一点地展现它的,9,9,105,1,2,0.0028%,
79476,教育部留学服务中心,9,9,187,,99,0.1388%,
79641,不要盲目的去追求她,9,9,18,2,2,0.0028%,
80617,处三年以下有期徒刑,9,9,188,,306,0.4289%,
80647,阿耨多罗三藐三菩提,9,9,147,1,2,0.0028%,
82793,部分文章推送时未能,9,9,189,,16,0.0224%,
83717,长按二维码识别关注,9,9,190,,7,0.0098%,
84742,大学本科及以上学历,9,9,191,,90,0.1261%,
84955,请及时联系我们删除,9,9,192,,3,0.0042%,
85550,一次性使用医用口罩,9,9,193,,241,0.3378%,
87401,请联系我们进行删除,9,9,194,,1,0.0014%,
87486,中华民族共同体意识,9,9,195,,48,0.0673%,
87754,故说般若波罗蜜多咒,9,9,196,,79,0.1107%,
87800,长按识别二维码了解,9,9,66,1,2,0.0028%,
89406,颠覆了几十年的金钱,9,9,197,,260,0.3644%,
89852,新时代文明实践中心,9,9,198,,46,0.0645%,
89952,部分图片来源于网络,9,9,199,,57,0.0799%,
90836,例新冠肺炎确诊病例,9,9,200,,1,0.0014%,
91794,爱国卫生运动委员会,9,9,201,,166,0.2327%,
4974,网络配图网络配图,8,8,1,2,3,0.0042%,
7734,版权归原作者所有,8,8,202,,11,0.0154%,
7744,新型冠状病毒感染,8,8,25,4,10,0.0140%,
11403,中国特色社会主义,8,8,14,6,7,0.0098%,
11904,新型冠状病毒肺炎,8,8,55,2,5,0.0070%,
12844,反反复复反反复复,8,8,3,2,3,0.0042%,
13428,新冠肺炎疫情防控,8,8,98,1,3,0.0042%,
15924,凡事都能说个明白,8,8,13,4,3,0.0042%,
16267,新冠肺炎确诊病例,8,8,106,1,4,0.0056%,
17039,请您先点击上面的,8,8,67,1,2,0.0028%,
17287,这样您就可以继续,8,8,28,3,5,0.0070%,
22142,新疆生产建设兵团,8,8,30,3,4,0.0056%,
23450,事业单位公开招聘,8,8,76,1,3,0.0042%,
23453,疾病预防控制中心,8,8,203,,178,0.2495%,
24089,习近平总书记关于,8,8,204,,21,0.0294%,
25862,全面建成小康社会,8,8,128,1,2,0.0028%,
26304,月加入中国共产党,8,8,205,,152,0.2130%,
26671,大幅度发大幅度发,8,8,8,4,4,0.0056%,
26680,中华民族伟大复兴,8,8,117,1,2,0.0028%,
28983,人力资源社会保障,8,8,166,1,2,0.0028%,
29015,核酸检测阴性证明,8,8,206,,19,0.0266%,
29422,后台留言通知我们,8,8,90,1,2,0.0028%,
29583,不代表本平台立场,8,8,207,,5,0.0070%,
30280,乘坐公共交通工具,8,8,87,1,2,0.0028%,
30348,政法队伍教育整顿,8,8,208,,332,0.4653%,
30358,集中隔离医学观察,8,8,209,,286,0.4009%,
31249,联系我们进行删除,8,8,45,1,3,0.0042%,
31281,境外输入确诊病例,8,8,210,,1,0.0014%,
31659,遇到了一个个美丽,8,8,57,2,3,0.0042%,
31754,生活中再平常不过,8,8,26,2,3,0.0042%,
31937,社区卫生服务中心,8,8,211,,21,0.0294%,
32764,洞口都比平常人低,8,8,212,,17,0.0238%,
32841,奇特的造型充满了,8,8,58,2,3,0.0042%,
33139,都低下了昂贵的头,8,8,213,,94,0.1318%,
33676,哈哈哈哈哈哈哈哈,8,8,38,1,2,0.0028%,
33733,面向社会公开招聘,8,8,214,,20,0.0280%,
34186,远大目标的征途上,8,8,24,2,3,0.0042%,
34330,突发公共卫生事件,8,8,134,1,2,0.0028%,
34469,却说明了一个道理,8,8,215,,80,0.1121%,
34706,应对新冠肺炎疫情,8,8,56,1,2,0.0028%,
34854,新冠病毒疫苗接种,8,8,216,,84,0.1177%,
35261,就会被碰头甚而被,8,8,46,1,2,0.0028%,
35274,有时还会留下遗憾,8,8,217,,31,0.0435%,
35276,风景和奇特的构造,8,8,35,1,2,0.0028%,
35363,就不知里面有什么,8,8,35,2,2,0.0028%,
35476,抗击新冠肺炎疫情,8,8,218,,52,0.0729%,
36529,论坛邓州论坛邓州,8,8,32,3,4,0.0056%,
36590,分享给身边的朋友,8,8,59,1,2,0.0028%,
37618,你是一个太重感情,8,8,69,1,2,0.0028%,
38029,往往我母亲就会接,8,8,94,1,2,0.0028%,
38374,别人也跟着不自在,8,8,219,,85,0.1191%,
38388,长的太高了也别扭,8,8,220,,51,0.0715%,
38416,自己造成了小痛苦,8,8,221,,406,0.5691%,
38447,是因为你长的高了,8,8,222,,247,0.3462%,
38781,追踪到密切接触者,8,8,120,1,2,0.0028%,
38875,新冠病毒核酸检测,8,8,223,,1,0.0014%,
38922,累计报告确诊病例,8,8,224,,4,0.0056%,
39090,接种新冠病毒疫苗,8,8,225,,1,0.0014%,
39896,我们分享此文出于,8,8,29,2,2,0.0028%,
40097,事业单位工作人员,8,8,226,,1,0.0014%,
40121,扫黑除恶专项斗争,8,8,227,,377,0.5284%,
41004,左右滑动查看更多,8,8,228,,128,0.1794%,
41196,累计治愈出院病例,8,8,229,,3,0.0042%,
43980,中央纪委国家监委,8,8,132,1,2,0.0028%,
44083,微信关注博野在线,8,8,6,2,3,0.0042%,
44844,自然资源和规划局,8,8,230,,99,0.1388%,
45210,开展党史学习教育,8,8,231,,34,0.0477%,
45436,科技股份有限公司,8,8,232,,107,0.1500%,
45614,新增无症状感染者,8,8,233,,1,0.0014%,
46074,依法追究刑事责任,8,8,234,,121,0.1696%,
46581,涉嫌严重违纪违法,8,8,235,,203,0.2845%,
47966,食品安全国家标准,8,8,63,2,3,0.0042%,
48672,正在接受医学观察,8,8,169,1,2,0.0028%,
49447,禄劝禄劝禄劝禄劝,8,8,39,1,2,0.0028%,
50215,一一一一一一一一,8,8,236,,7,0.0098%,
50683,集团股份有限公司,8,8,237,,23,0.0322%,
50832,请及时与我们联系,8,8,238,,6,0.0084%,
50969,向上滚动浏览全文,8,8,239,,59,0.0827%,
51110,新增治愈出院病例,8,8,144,1,2,0.0028%,
51531,住房和城乡建设局,8,8,240,,138,0.1934%,
52090,最高人民法院关于,8,8,241,,54,0.0757%,
52182,依般若波罗蜜多故,8,8,242,,3,0.0042%,
52769,做好疫情防控工作,8,8,243,,184,0.2579%,
52779,本文内容及图片均,8,8,72,1,2,0.0028%,
53178,上的重要讲话精神,8,8,244,,79,0.1107%,
53464,中央八项规定精神,8,8,140,1,2,0.0028%,
53992,新疆维吾尔自治区,8,8,245,,129,0.1808%,
58743,思想和行动统一到,8,8,246,,55,0.0771%,
59598,国家税务总局关于,8,8,247,,77,0.1079%,
62536,决战决胜脱贫攻坚,8,8,248,,7,0.0098%,
62884,发展和改革委员会,8,8,249,,154,0.2158%,
64610,有下列情形之一的,8,8,250,,169,0.2369%,
65569,检验标志电子凭证,8,8,251,,106,0.1486%,
66006,坚持以人民为中心,8,8,252,,18,0.0252%,
66875,定点医院隔离治疗,8,8,253,,74,0.1037%,
66919,新冠肺炎疫情影响,8,8,254,,195,0.2733%,
67520,文中观点保持中立,8,8,255,,36,0.0505%,
67942,市场监督管理总局,8,8,130,1,2,0.0028%,
68341,天小白理财训练营,8,8,256,,219,0.3070%,
68604,微信关注博野拍客,8,8,257,,112,0.1570%,
68645,中华优秀传统文化,8,8,258,,38,0.0533%,
68899,创建全国文明城市,8,8,259,,14,0.0196%,
69122,中央广播电视总台,8,8,260,,129,0.1808%,
69747,喜欢小编为你精心,8,8,52,1,2,0.0028%,
70472,县公安局交警大队,8,8,261,,224,0.3140%,
70537,生物科技有限公司,8,8,262,,16,0.0224%,
70868,住房和城乡建设部,8,8,263,,1,0.0014%,
70869,计算机科学与技术,8,8,264,,108,0.1514%,
71130,小编前进的动力哦,8,8,101,1,2,0.0028%,
