Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
41041,党史学习教育,6,6,37,,353,1.6471%,
42423,加倍支付迟延,6,6,38,,95,0.4433%,
43443,中国人民银行,6,6,39,,31,0.1447%,
44894,在这种情况下,6,6,40,,734,3.4249%,
45182,基础设施建设,6,6,41,,206,0.9612%,
46362,案件适用法律,6,6,42,,122,0.5693%,
46397,给付金钱义务,6,6,43,,193,0.9006%,
46696,▁版的赞赏功能,7,6,44,,195,0.9099%,
49371,职业技术学院,6,6,45,,223,1.0405%,
51412,承担赔偿责任,6,6,46,,68,0.3173%,
52732,适用简易程序,6,6,47,,124,0.5786%,
54293,工作领导小组,6,6,48,,200,0.9332%,
56654,需要注意的是,6,6,49,,55,0.2566%,
56715,志愿服务活动,6,6,50,,246,1.1479%,
56777,优化营商环境,6,6,51,,166,0.7746%,
57426,为群众办实事,6,6,52,,290,1.3532%,
57640,发生交通事故,6,6,53,,12,0.0560%,
57781,本院予以确认,6,6,54,,209,0.9752%,
58598,公诉机关指控,6,6,55,,152,0.7093%,
58761,实用新型内容,6,6,56,,42,0.1960%,
10382,其特征在于,5,5,57,,95,0.4433%,
16477,委托代理人,5,5,58,,120,0.5599%,
17821,民事诉讼法,5,5,59,,8,0.0373%,
19557,律师事务所,5,5,60,,135,0.6299%,
19601,高质量发展,5,5,61,,74,0.3453%,
20443,人民检察院,5,5,62,,49,0.2286%,
21155,如权利要求,5,5,63,,1,0.0047%,
23617,新能源汽车,5,5,64,,117,0.5459%,
23896,中国共产党,5,5,65,,9,0.0420%,
24573,案件受理费,5,5,66,,49,0.2286%,
25478,法定代表人,5,5,67,,78,0.3640%,
26140,人大常委会,5,5,68,,329,1.5352%,
27499,越来越多的,5,5,69,,331,1.5445%,
29122,诉讼代理人,5,5,70,,1,0.0047%,
29846,犯罪嫌疑人,5,5,71,,54,0.2520%,
30052,区人民法院,5,5,72,,70,0.3266%,
30371,更重要的是,5,5,73,,62,0.2893%,
30687,一定程度上,5,5,74,,95,0.4433%,
30714,存在的问题,5,5,75,,38,0.1773%,
31128,相关负责人,5,5,76,,104,0.4853%,
31768,微信公众号,5,5,77,,107,0.4993%,
32919,日常生活中,5,5,78,,32,0.1493%,
33216,进行了审理,5,5,79,,470,2.1931%,
33282,各种各样的,5,5,80,,114,0.5319%,
33702,最重要的是,5,5,81,,6,0.0280%,
33729,属于自己的,5,5,82,,274,1.2785%,
34676,县人民法院,5,5,83,,27,0.1260%,
34906,进一步加强,5,5,84,,115,0.5366%,
35425,党支部书记,5,5,85,,54,0.2520%,
35784,之间的关系,5,5,86,,63,0.2940%,
35785,的工作人员,5,5,87,,81,0.3780%,
36713,经审理查明,5,5,88,,105,0.4899%,
37152,业有限公司,5,5,89,,1,0.0047%,
37217,可持续发展,5,5,90,,188,0.8772%,
37718,人民陪审员,5,5,91,,13,0.0607%,
37823,党委副书记,5,5,92,,28,0.1307%,
38133,履行期间的,5,5,93,,3,0.0140%,
38350,进一步提升,5,5,94,,32,0.1493%,
38985,进一步提高,5,5,95,,6,0.0280%,
40333,很大程度上,5,5,96,,68,0.3173%,
40548,大家都知道,5,5,97,,324,1.5118%,
41594,党的二十大,5,5,98,,15,0.0700%,
42867,房地产开发,5,5,99,,271,1.2645%,
44059,所述的方法,5,5,100,,64,0.2986%,
44481,自己的孩子,5,5,101,,191,0.8912%,
44557,向本院提起,5,5,102,,4,0.0187%,
44869,马克思主义,5,5,103,,93,0.4340%,
45387,代理审判员,5,5,104,,7,0.0327%,
45868,每个人都有,5,5,105,,245,1.1432%,
46116,市人民政府,5,5,106,,92,0.4293%,
46236,适合自己的,5,5,107,,6,0.0280%,
46270,非常重要的,5,5,108,,18,0.0840%,
46642,二维码转账,5,5,109,,86,0.4013%,
46676,受苹果公司,5,5,110,,53,0.2473%,
46677,新规定影响,5,5,111,,129,0.6019%,
46695,支持公众号,5,5,112,,10,0.0467%,
47466,一般情况下,5,5,113,,22,0.1027%,
47543,前所未有的,5,5,114,,130,0.6066%,
47576,未按本判决,5,5,115,,3,0.0140%,
47766,核心价值观,5,5,116,,219,1.0219%,
48356,我们都知道,5,5,117,,405,1.8898%,
48781,到底是什么,5,5,118,,171,0.7979%,
49002,街道办事处,5,5,119,,17,0.0793%,
49668,变得越来越,5,5,120,,41,0.1913%,
50227,的技术方案,5,5,121,,11,0.0513%,
50249,一定要注意,5,5,122,,3,0.0140%,
50588,市场监管局,5,5,123,,6,0.0280%,
50794,的主要原因,5,5,124,,128,0.5973%,
50881,所述的一种,5,5,125,,52,0.2426%,
50992,解决问题的,5,5,126,,11,0.0513%,
51176,首席执行官,5,5,127,,89,0.4153%,
51620,提供了一种,5,5,128,,67,0.3126%,
51671,和社会保障,5,5,129,,74,0.3453%,
51717,党的十九大,5,5,130,,20,0.0933%,
51958,新中国成立,5,5,131,,53,0.2473%,
52203,申请执行人,5,5,132,,41,0.1913%,
52204,随着时间的,5,5,133,,275,1.2832%,
52474,房地产市场,5,5,134,,1,0.0047%,
52548,无正当理由,5,5,135,,143,0.6673%,
52619,用实际行动,5,5,136,,42,0.1960%,
52727,主要负责人,5,5,137,,1,0.0047%,
52853,到目前为止,5,5,138,,83,0.3873%,
53566,重要的作用,5,5,139,,10,0.0467%,
54291,我们的生活,5,5,140,,21,0.0980%,
54316,可再生能源,5,5,141,,39,0.1820%,
54368,的一个重要,5,5,142,,64,0.2986%,
54434,现实生活中,5,5,143,,5,0.0233%,
54496,硕士研究生,5,5,144,,112,0.5226%,
54685,工作的通知,5,5,145,,15,0.0700%,
54782,进一步完善,5,5,146,,55,0.2566%,
54889,县人民政府,5,5,147,,1,0.0047%,
54890,双方当事人,5,5,148,,20,0.0933%,
54891,号民事判决,5,5,149,,3,0.0140%,
55535,亿元人民币,5,5,150,,63,0.2940%,
55753,并不意味着,5,5,151,,36,0.1680%,
55837,的生活方式,5,5,152,,3,0.0140%,
56277,根据自己的,5,5,153,,1,0.0047%,
56597,委员会委员,5,5,154,,8,0.0373%,
56629,在此基础上,5,5,155,,50,0.2333%,
56742,国家和地区,5,5,156,,24,0.1120%,
56800,自己的生活,5,5,157,,1,0.0047%,
56894,必不可少的,5,5,158,,83,0.3873%,
56995,新闻发布会,5,5,159,,47,0.2193%,
57102,是什么意思,5,5,160,,7,0.0327%,
57134,让我们一起,5,5,161,,48,0.2240%,
57163,意见和建议,5,5,162,,53,0.2473%,
57399,电动自行车,5,5,163,,81,0.3780%,
57715,企事业单位,5,5,164,,148,0.6906%,
57993,驾驶机动车,5,5,165,,45,0.2100%,
58555,办公室主任,5,5,166,,29,0.1353%,
58680,中国科学院,5,5,167,,13,0.0607%,
58729,提供的证据,5,5,168,,51,0.2380%,
58758,是怎么回事,5,5,169,,97,0.4526%,
58821,以实际行动,5,5,170,,1,0.0047%,
59158,解决的问题,5,5,171,,3,0.0140%,
59476,二〇一七年,5,5,172,,163,0.7606%,
9545,的情况下,4,4,173,,10,0.0467%,
13263,安全生产,4,4,174,,12,0.0560%,
13753,另一方面,4,4,175,,137,0.6393%,
13894,同比增长,4,4,176,,290,1.3532%,
13992,人工智能,4,4,177,,24,0.1120%,
14114,我们可以,4,4,178,,44,0.2053%,
14900,的过程中,4,4,179,,103,0.4806%,
15603,这个问题,4,4,180,,23,0.1073%,
16334,也就是说,4,4,181,,359,1.6751%,
16607,一段时间,4,4,182,,35,0.1633%,
16630,的基础上,4,4,183,,3,0.0140%,
16800,经济发展,4,4,184,,1,0.0047%,
16817,服务中心,4,4,185,,12,0.0560%,
16864,解决方案,4,4,186,,1,0.0047%,
17082,诉讼请求,4,4,187,,3,0.0140%,
17130,充分发挥,4,4,188,,36,0.1680%,
17244,第一时间,4,4,189,,29,0.1353%,
17391,这个时候,4,4,190,,38,0.1773%,
17777,生态环境,4,4,191,,28,0.1307%,
17910,没有任何,4,4,192,,121,0.5646%,
17955,乡村振兴,4,4,193,,78,0.3640%,
18064,这是一个,4,4,194,,37,0.1726%,
18231,脱贫攻坚,4,4,195,,50,0.2333%,
18280,什么时候,4,4,196,,1,0.0047%,
18538,产业发展,4,4,197,,10,0.0467%,
18628,以下简称,4,4,198,,34,0.1586%,
18710,被上诉人,4,4,199,,66,0.3080%,
18963,数据显示,4,4,200,,71,0.3313%,
19232,可以通过,4,4,201,,10,0.0467%,
19251,作为一个,4,4,202,,18,0.0840%,
19272,的一部分,4,4,203,,7,0.0327%,
19376,澳大利亚,4,4,204,,36,0.1680%,
19470,上市公司,4,4,205,,4,0.0187%,
19581,人民群众,4,4,206,,1,0.0047%,
19664,了自己的,4,4,207,,3,0.0140%,
20072,没有什么,4,4,208,,4,0.0187%,
20122,与此同时,4,4,209,,58,0.2706%,
20199,保险公司,4,4,210,,31,0.1447%,
20261,相关部门,4,4,211,,54,0.2520%,
20397,贯彻落实,4,4,212,,46,0.2146%,
20603,公安机关,4,4,213,,8,0.0373%,
20657,知识产权,4,4,214,,36,0.1680%,
20701,什么样的,4,4,215,,3,0.0140%,
20732,本院认为,4,4,216,,9,0.0420%,
20759,的重要性,4,4,217,,83,0.3873%,
20880,食品安全,4,4,218,,51,0.2380%,
20887,可以说是,4,4,219,,6,0.0280%,
20914,党员干部,4,4,220,,12,0.0560%,
21475,项目建设,4,4,221,,49,0.2286%,
21712,如果没有,4,4,222,,19,0.0887%,
21753,觉得自己,4,4,223,,35,0.1633%,
21947,党委书记,4,4,224,,1,0.0047%,
22234,传统文化,4,4,225,,72,0.3360%,
22278,法律法规,4,4,226,,3,0.0140%,
22295,这样一个,4,4,227,,18,0.0840%,
22338,裁判文书,4,4,228,,18,0.0840%,
22419,违法行为,4,4,229,,23,0.1073%,
22544,提供一种,4,4,230,,1,0.0047%,
22680,各项工作,4,4,231,,3,0.0140%,
22748,一个人的,4,4,232,,8,0.0373%,
22952,人民医院,4,4,233,,42,0.1960%,
22971,除此之外,4,4,234,,102,0.4759%,
23008,高度重视,4,4,235,,42,0.1960%,
23197,就是一个,4,4,236,,1,0.0047%,
23211,还有一个,4,4,237,,95,0.4433%,
23289,高速公路,4,4,238,,24,0.1120%,
23616,中华民族,4,4,239,,18,0.0840%,
23707,为什么要,4,4,240,,6,0.0280%,
23712,人力资源,4,4,241,,156,0.7279%,
23739,也不知道,4,4,242,,26,0.1213%,
23790,市公安局,4,4,243,,4,0.0187%,
23804,安全隐患,4,4,244,,23,0.1073%,
23825,有关部门,4,4,245,,5,0.0233%,
23885,可以看到,4,4,246,,80,0.3733%,
24181,实际情况,4,4,247,,1,0.0047%,
24293,身体健康,4,4,248,,108,0.5039%,
24365,科技创新,4,4,249,,42,0.1960%,
24389,县公安局,4,4,250,,1,0.0047%,
24418,个百分点,4,4,251,,84,0.3920%,
24442,一带一路,4,4,252,,38,0.1773%,
24618,劳动合同,4,4,253,,24,0.1120%,
24631,核酸检测,4,4,254,,34,0.1586%,
24787,为进一步,4,4,255,,1,0.0047%,
24948,合法权益,4,4,256,,23,0.1073%,
25076,电子商务,4,4,257,,7,0.0327%,
25183,告诉记者,4,4,258,,120,0.5599%,
25184,对自己的,4,4,259,,3,0.0140%,
25215,所述第一,4,4,260,,1,0.0047%,
25262,很多时候,4,4,261,,12,0.0560%,
25549,消防安全,4,4,262,,30,0.1400%,
25838,不一样的,4,4,263,,15,0.0700%,
25892,的可能性,4,4,264,,28,0.1307%,
25910,这个世界,4,4,265,,63,0.2940%,
25990,改革开放,4,4,266,,83,0.3873%,
25997,交通运输,4,4,267,,47,0.2193%,
26008,纠纷一案,4,4,268,,21,0.0980%,
26024,不仅仅是,4,4,269,,36,0.1680%,
26161,注意事项,4,4,270,,3,0.0140%,
26318,主管部门,4,4,271,,3,0.0140%,
26486,我们需要,4,4,272,,1,0.0047%,
26666,已经成为,4,4,273,,27,0.1260%,
26801,金融机构,4,4,274,,55,0.2566%,
26808,法律规定,4,4,275,,1,0.0047%,
26830,师范大学,4,4,276,,34,0.1586%,
26859,未成年人,4,4,277,,9,0.0420%,
26950,从来没有,4,4,278,,46,0.2146%,
26951,可以看出,4,4,279,,165,0.7699%,
26985,医疗机构,4,4,280,,26,0.1213%,
27071,技术领域,4,4,281,,27,0.1260%,
27112,积极参与,4,4,282,,78,0.3640%,
27338,垃圾分类,4,4,283,,42,0.1960%,
27430,爸爸妈妈,4,4,284,,25,0.1167%,
27461,人才培养,4,4,285,,68,0.3173%,
27489,研究中心,4,4,286,,1,0.0047%,
27626,管理工作,4,4,287,,4,0.0187%,
27764,判决如下,4,4,288,,5,0.0233%,
27816,不忘初心,4,4,289,,36,0.1680%,
28037,充分利用,4,4,290,,4,0.0187%,
28043,被执行人,4,4,291,,1,0.0047%,
28056,实施方案,4,4,292,,1,0.0047%,
28077,我不知道,4,4,293,,7,0.0327%,
28236,用人单位,4,4,294,,3,0.0140%,
28295,万平方米,4,4,295,,116,0.5413%,
28406,绝大多数,4,4,296,,25,0.1167%,
28417,千万不要,4,4,297,,32,0.1493%,
28432,新冠病毒,4,4,298,,1,0.0047%,
28469,教育教学,4,4,299,,6,0.0280%,
28652,生活中的,4,4,300,,13,0.0607%,
28700,就可以了,4,4,301,,6,0.0280%,
28735,一般来说,4,4,302,,8,0.0373%,
28867,建筑面积,4,4,303,,19,0.0887%,
29010,有一定的,4,4,304,,6,0.0280%,
29129,每个人的,4,4,305,,1,0.0047%,
29174,那个时候,4,4,306,,50,0.2333%,
29206,接下来的,4,4,307,,69,0.3220%,
29235,公开开庭,4,4,308,,6,0.0280%,
29263,因为他们,4,4,309,,162,0.7559%,
29495,把自己的,4,4,310,,34,0.1586%,
29496,这意味着,4,4,311,,1,0.0047%,
29515,用自己的,4,4,312,,1,0.0047%,
29536,工作会议,4,4,313,,11,0.0513%,
29582,宣传活动,4,4,314,,23,0.1073%,
29654,截至目前,4,4,315,,43,0.2006%,
29769,不断提升,4,4,316,,25,0.1167%,
29801,自动驾驶,4,4,317,,4,0.0187%,
29946,这些都是,4,4,318,,57,0.2660%,
30046,所述第二,4,4,319,,1,0.0047%,
30136,今年以来,4,4,320,,36,0.1680%,
30147,一审法院,4,4,321,,4,0.0187%,
30203,成为一个,4,4,322,,1,0.0047%,
30256,作为一名,4,4,323,,73,0.3406%,
30257,网络安全,4,4,324,,51,0.2380%,
30268,还有很多,4,4,325,,4,0.0187%,
30316,如果我们,4,4,326,,3,0.0140%,
30370,不断提高,4,4,327,,1,0.0047%,
30389,告诉我们,4,4,328,,3,0.0140%,
30395,合作伙伴,4,4,329,,27,0.1260%,
30420,不予支持,4,4,330,,4,0.0187%,
30537,人大代表,4,4,331,,1,0.0047%,
30545,医护人员,4,4,332,,32,0.1493%,
30782,心理健康,4,4,333,,6,0.0280%,
30875,财产保险,4,4,334,,20,0.0933%,
30890,智能手机,4,4,335,,77,0.3593%,
30920,也是一个,4,4,336,,13,0.0607%,
31016,就是这样,4,4,337,,4,0.0187%,
31045,组织开展,4,4,338,,30,0.1400%,
31077,我们应该,4,4,339,,97,0.4526%,
31219,一直以来,4,4,340,,41,0.1913%,
31290,市场份额,4,4,341,,20,0.0933%,
31363,更多的是,4,4,342,,11,0.0513%,
31411,感受到了,4,4,343,,87,0.4060%,
31463,可以选择,4,4,344,,54,0.2520%,
31511,的前提下,4,4,345,,9,0.0420%,
31567,创新创业,4,4,346,,5,0.0233%,
31739,中小企业,4,4,347,,23,0.1073%,
31807,司法鉴定,4,4,348,,16,0.0747%,
31877,只是一个,4,4,349,,50,0.2333%,
31917,所以我们,4,4,350,,10,0.0467%,
31925,本次活动,4,4,351,,57,0.2660%,
31970,经济增长,4,4,352,,1,0.0047%,
31971,自然资源,4,4,353,,62,0.2893%,
32007,行政处罚,4,4,354,,20,0.0933%,
32022,疫情期间,4,4,355,,1,0.0047%,
32047,管理办法,4,4,356,,7,0.0327%,
32048,领导干部,4,4,357,,1,0.0047%,
32124,纷纷表示,4,4,358,,10,0.0467%,
32130,确诊病例,4,4,359,,33,0.1540%,
32187,此次活动,4,4,360,,4,0.0187%,
32221,阿里巴巴,4,4,361,,96,0.4479%,
32366,背景技术,4,4,362,,43,0.2006%,
32371,应用程序,4,4,363,,6,0.0280%,
32429,买卖合同,4,4,364,,30,0.1400%,
32465,转型升级,4,4,365,,5,0.0233%,
32477,科学技术,4,4,366,,1,0.0047%,
32558,同比下降,4,4,367,,22,0.1027%,
32660,等方面的,4,4,368,,73,0.3406%,
32817,只有一个,4,4,369,,5,0.0233%,
32833,建设工程,4,4,370,,10,0.0467%,
33070,严格按照,4,4,371,,100,0.4666%,
33146,消费者的,4,4,372,,11,0.0513%,
33177,环境保护,4,4,373,,7,0.0327%,
33247,尤其是在,4,4,374,,22,0.1027%,
33298,生产经营,4,4,375,,5,0.0233%,
33318,竞争对手,4,4,376,,35,0.1633%,
33359,马来西亚,4,4,377,,49,0.2286%,
33377,其中包括,4,4,378,,39,0.1820%,
33403,养老保险,4,4,379,,55,0.2566%,
33416,很多人都,4,4,380,,8,0.0373%,
33592,宣传教育,4,4,381,,1,0.0047%,
33708,代表大会,4,4,382,,4,0.0187%,
33750,众所周知,4,4,383,,37,0.1726%,
33828,过程中的,4,4,384,,1,0.0047%,
33850,▁发明内容,5,4,385,,10,0.0467%,
33880,平方公里,4,4,386,,4,0.0187%,
33905,建设项目,4,4,387,,1,0.0047%,
33963,严格落实,4,4,388,,1,0.0047%,
33968,▁技术领域,5,4,389,,1,0.0047%,
34182,▁背景技术,5,4,390,,1,0.0047%,
34246,复工复产,4,4,391,,40,0.1866%,
34276,可以帮助,4,4,392,,19,0.0887%,
34299,已经开始,4,4,393,,48,0.2240%,
34351,还有一些,4,4,394,,13,0.0607%,
34384,信息技术,4,4,395,,47,0.2193%,
34419,变得更加,4,4,396,,10,0.0467%,
34449,公共服务,4,4,397,,5,0.0233%,
34542,干部职工,4,4,398,,4,0.0187%,
34543,本发明的,4,4,399,,13,0.0607%,
34573,参加会议,4,4,400,,1,0.0047%,
34674,每一个人,4,4,401,,9,0.0420%,
34748,不得不说,4,4,402,,15,0.0700%,
34811,这些问题,4,4,403,,1,0.0047%,
34812,重点工作,4,4,404,,8,0.0373%,
34821,这件事情,4,4,405,,20,0.0933%,
34834,实践活动,4,4,406,,15,0.0700%,
34998,希望大家,4,4,407,,41,0.1913%,
35073,不知不觉,4,4,408,,3,0.0140%,
35107,事故发生,4,4,409,,1,0.0047%,
35206,合同约定,4,4,410,,32,0.1493%,
35250,最后一个,4,4,411,,104,0.4853%,
35251,有关规定,4,4,412,,1,0.0047%,
35338,地方政府,4,4,413,,6,0.0280%,
35351,电动汽车,4,4,414,,1,0.0047%,
35409,党建工作,4,4,415,,4,0.0187%,
35446,还是比较,4,4,416,,58,0.2706%,
35511,专项整治,4,4,417,,105,0.4899%,
35519,管理人员,4,4,418,,1,0.0047%,
35551,这段时间,4,4,419,,3,0.0140%,
35583,执法人员,4,4,420,,6,0.0280%,
35698,营业收入,4,4,421,,119,0.5553%,
35729,其实就是,4,4,422,,6,0.0280%,
35781,条第一款,4,4,423,,38,0.1773%,
35851,清华大学,4,4,424,,42,0.1960%,
35872,也是一种,4,4,425,,4,0.0187%,
35900,这篇文章,4,4,426,,29,0.1353%,
35915,了一系列,4,4,427,,38,0.1773%,
35931,研究人员,4,4,428,,1,0.0047%,
35963,课堂教学,4,4,429,,35,0.1633%,
35971,为什么会,4,4,430,,1,0.0047%,
35980,着自己的,4,4,431,,3,0.0140%,
35995,资本市场,4,4,432,,6,0.0280%,
36277,因为我们,4,4,433,,9,0.0420%,
36310,快速发展,4,4,434,,27,0.1260%,
36327,如果不是,4,4,435,,21,0.0980%,
36334,共同努力,4,4,436,,16,0.0747%,
36372,全力以赴,4,4,437,,10,0.0467%,
36383,党组书记,4,4,438,,5,0.0233%,
36481,北京时间,4,4,439,,52,0.2426%,
36530,物业管理,4,4,440,,5,0.0233%,
36551,正是因为,4,4,441,,8,0.0373%,
36686,共产党员,4,4,442,,1,0.0047%,
36744,这是一种,4,4,443,,1,0.0047%,
36753,大多数人,4,4,444,,1,0.0047%,
36764,任何一个,4,4,445,,1,0.0047%,
36765,至少一个,4,4,446,,3,0.0140%,
36791,孩子们的,4,4,447,,4,0.0187%,
36792,特别是在,4,4,448,,36,0.1680%,
36804,农业农村,4,4,449,,29,0.1353%,
36843,高等教育,4,4,450,,4,0.0187%,
36933,媒体报道,4,4,451,,70,0.3266%,
37004,在自己的,4,4,452,,3,0.0140%,
37024,货币政策,4,4,453,,40,0.1866%,
37039,职业生涯,4,4,454,,7,0.0327%,
37063,年的时间,4,4,455,,16,0.0747%,
37105,另外一个,4,4,456,,3,0.0140%,
37137,认定事实,4,4,457,,12,0.0560%,
37151,主要包括,4,4,458,,1,0.0047%,
37203,涉及一种,4,4,459,,44,0.2053%,
37232,不好意思,4,4,460,,112,0.5226%,
37244,文明城市,4,4,461,,47,0.2193%,
37308,志愿者们,4,4,462,,5,0.0233%,
37319,你会发现,4,4,463,,111,0.5179%,
37347,扫黑除恶,4,4,464,,37,0.1726%,
37356,主体责任,4,4,465,,5,0.0233%,
37423,法律文书,4,4,466,,1,0.0047%,
37475,管理制度,4,4,467,,70,0.3266%,
37497,班子成员,4,4,468,,32,0.1493%,
37531,丰富多彩,4,4,469,,42,0.1960%,
37613,去年同期,4,4,470,,60,0.2800%,
37614,商业银行,4,4,471,,5,0.0233%,
37633,技术人员,4,4,472,,1,0.0047%,
37676,充分肯定,4,4,473,,13,0.0607%,
37693,现有技术,4,4,474,,4,0.0187%,
37728,中共中央,4,4,475,,12,0.0560%,
37729,就是为了,4,4,476,,19,0.0887%,
37787,积极开展,4,4,477,,1,0.0047%,
37799,违法犯罪,4,4,478,,1,0.0047%,
37879,可以直接,4,4,479,,4,0.0187%,
37897,加快推进,4,4,480,,40,0.1866%,
37955,系列活动,4,4,481,,1,0.0047%,
38000,世界上最,4,4,482,,3,0.0140%,
38095,深入开展,4,4,483,,38,0.1773%,
38111,就是因为,4,4,484,,1,0.0047%,
38112,行政执法,4,4,485,,1,0.0047%,
38146,历史文化,4,4,486,,25,0.1167%,
38177,工程建设,4,4,487,,1,0.0047%,
38208,知道自己,4,4,488,,1,0.0047%,
38227,公共卫生,4,4,489,,28,0.1307%,
38269,北京大学,4,4,490,,1,0.0047%,
38290,有自己的,4,4,491,,1,0.0047%,
38333,主题教育,4,4,492,,8,0.0373%,
38334,少数民族,4,4,493,,3,0.0140%,
38335,的小伙伴,4,4,494,,14,0.0653%,
38349,专项行动,4,4,495,,1,0.0047%,
38470,家庭教育,4,4,496,,7,0.0327%,
38481,可以根据,4,4,497,,1,0.0047%,
38507,我们现在,4,4,498,,14,0.0653%,
38543,进一步的,4,4,499,,1,0.0047%,
38625,发现自己,4,4,500,,1,0.0047%,
38637,做的事情,4,4,501,,71,0.3313%,
38638,其中一个,4,4,502,,1,0.0047%,
38639,最大限度,4,4,503,,8,0.0373%,
38713,这样的人,4,4,504,,7,0.0327%,
38733,疫苗接种,4,4,505,,9,0.0420%,
38840,情况进行,4,4,506,,1,0.0047%,
38880,也是非常,4,4,507,,6,0.0280%,
38894,义务教育,4,4,508,,1,0.0047%,
38923,安排部署,4,4,509,,37,0.1726%,
38938,产品质量,4,4,510,,11,0.0513%,
38952,经济损失,4,4,511,,47,0.2193%,
39050,队伍建设,4,4,512,,39,0.1820%,
39108,服务平台,4,4,513,,37,0.1726%,
39109,本院依法,4,4,514,,1,0.0047%,
39192,年上半年,4,4,515,,36,0.1680%,
39193,所有人都,4,4,516,,17,0.0793%,
39246,心理咨询,4,4,517,,11,0.0513%,
39283,同时也是,4,4,518,,3,0.0140%,
39353,了解一下,4,4,519,,16,0.0747%,
39468,个人信息,4,4,520,,1,0.0047%,
39547,副总经理,4,4,521,,46,0.2146%,
39548,物业服务,4,4,522,,1,0.0047%,
39558,这样才能,4,4,523,,4,0.0187%,
39596,前段时间,4,4,524,,1,0.0047%,
39623,环境卫生,4,4,525,,1,0.0047%,
39653,国家安全,4,4,526,,1,0.0047%,
39744,综上所述,4,4,527,,12,0.0560%,
39755,也越来越,4,4,528,,1,0.0047%,
39776,野生动物,4,4,529,,17,0.0793%,
39825,纪检监察,4,4,530,,22,0.1027%,
39854,不是一个,4,4,531,,1,0.0047%,
39878,准备工作,4,4,532,,65,0.3033%,
39890,等一系列,4,4,533,,1,0.0047%,
39966,这是因为,4,4,534,,1,0.0047%,
39984,生态文明,4,4,535,,1,0.0047%,
40141,上述事实,4,4,536,,6,0.0280%,
40176,我们已经,4,4,537,,1,0.0047%,
40186,中国经济,4,4,538,,1,0.0047%,
40210,更多的人,4,4,539,,1,0.0047%,
40381,债务利息,4,4,540,,16,0.0747%,
40420,完全可以,4,4,541,,7,0.0327%,
40421,高新技术,4,4,542,,6,0.0280%,
40451,原审法院,4,4,543,,4,0.0187%,
40471,医疗保险,4,4,544,,1,0.0047%,
40472,新冠疫情,4,4,545,,1,0.0047%,
40534,退役军人,4,4,546,,46,0.2146%,
40606,二氧化碳,4,4,547,,22,0.1027%,
40607,当地时间,4,4,548,,5,0.0233%,
40741,业内人士,4,4,549,,6,0.0280%,
40772,建设工作,4,4,550,,1,0.0047%,
40773,监督检查,4,4,551,,5,0.0233%,
40809,文化旅游,4,4,552,,42,0.1960%,
40857,提出副本,4,4,553,,7,0.0327%,
40858,结合起来,4,4,554,,16,0.0747%,
40906,安全管理,4,4,555,,1,0.0047%,
41019,不仅如此,4,4,556,,5,0.0233%,
41020,是这样的,4,4,557,,1,0.0047%,
41029,出席会议,4,4,558,,3,0.0140%,
41030,小朋友们,4,4,559,,66,0.3080%,
41040,没有办法,4,4,560,,1,0.0047%,
41074,犯罪事实,4,4,561,,1,0.0047%,
41075,社会各界,4,4,562,,3,0.0140%,
